               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.051297,            0.018087,            0.050962,             0.33985,             0.13349,            0.088538,            0.039715,            0.064457,            0.014835,            0.076857,            0.004654,            0.004654,            0.004654
                 164,            0.051818,            0.018563,            0.049504,             0.52155,            0.078633,            0.084245,            0.043433,            0.064141,            0.015308,            0.077015,            0.004621,            0.004621,            0.004621
                 165,            0.052033,            0.018632,            0.050376,             0.52435,             0.07831,            0.067381,            0.034987,            0.064204,            0.015144,            0.076454,            0.004588,            0.004588,            0.004588
                 166,            0.052561,            0.018532,            0.049088,             0.32739,             0.13442,            0.075028,            0.037911,            0.063668,             0.01533,             0.07735,            0.004555,            0.004555,            0.004555
                 167,            0.050486,            0.017888,            0.050194,             0.37885,             0.12306,            0.066759,            0.040709,            0.064546,            0.014785,            0.076523,            0.004522,            0.004522,            0.004522
                 168,            0.052092,            0.018661,            0.049492,             0.34903,             0.13017,            0.068911,            0.039272,            0.064398,            0.014936,            0.078656,            0.004489,            0.004489,            0.004489
                 169,            0.051476,            0.018491,            0.049938,             0.37862,            0.088504,              0.0741,            0.036069,            0.064892,            0.015261,            0.077957,            0.004456,            0.004456,            0.004456
                 170,            0.051966,            0.018426,            0.048313,              0.4481,            0.087245,            0.080218,            0.045786,            0.063904,             0.01535,            0.076868,            0.004423,            0.004423,            0.004423
                 171,            0.051462,            0.018622,            0.048303,             0.31441,             0.13008,             0.06744,            0.041241,             0.06439,            0.015142,            0.078172,             0.00439,             0.00439,             0.00439
                 172,            0.049693,            0.017808,            0.049783,             0.35793,             0.11264,            0.064354,            0.036444,            0.065231,            0.014966,            0.077432,            0.004357,            0.004357,            0.004357
                 173,            0.052211,            0.017619,            0.049029,             0.34797,             0.12502,            0.081245,            0.038194,            0.064039,            0.015091,            0.076727,            0.004324,            0.004324,            0.004324
                 174,             0.04927,              0.0175,            0.048288,              0.3213,             0.14782,            0.079812,            0.036287,            0.063967,            0.014961,            0.077772,            0.004291,            0.004291,            0.004291
                 175,            0.051173,            0.018106,            0.046599,             0.35284,             0.12422,            0.064792,            0.035146,            0.064502,            0.014993,            0.077347,            0.004258,            0.004258,            0.004258
                 176,            0.050177,            0.017656,            0.048219,             0.56345,            0.078288,            0.086305,            0.041223,            0.064705,            0.015008,            0.076569,            0.004225,            0.004225,            0.004225
                 177,             0.05033,            0.017805,            0.047839,             0.60332,            0.070411,            0.070868,            0.043526,            0.064588,            0.015152,            0.077873,            0.004192,            0.004192,            0.004192
                 178,            0.050102,            0.018509,            0.048799,             0.42904,            0.098235,            0.061948,            0.032793,            0.064894,            0.015152,            0.077799,            0.004159,            0.004159,            0.004159
                 179,            0.050442,            0.017879,            0.047574,             0.37683,             0.12253,            0.076292,            0.040441,            0.063913,            0.015272,            0.077664,            0.004126,            0.004126,            0.004126
                 180,            0.050717,            0.017345,            0.046065,             0.47541,            0.092435,            0.063441,            0.032151,            0.064693,            0.015088,            0.077811,            0.004093,            0.004093,            0.004093
                 181,            0.049079,            0.017031,            0.046013,             0.30729,             0.10664,            0.056451,            0.031329,            0.063955,             0.01523,            0.077509,             0.00406,             0.00406,             0.00406
                 182,            0.050984,            0.017689,            0.045512,             0.34813,             0.10925,            0.068909,            0.033985,            0.064545,            0.015352,            0.078926,            0.004027,            0.004027,            0.004027
                 183,            0.050966,            0.018248,            0.044371,             0.33748,             0.11394,            0.081331,            0.044861,            0.064243,            0.015083,             0.07724,            0.003994,            0.003994,            0.003994
                 184,            0.051433,            0.017991,            0.046199,             0.37154,             0.11085,            0.062838,            0.034792,            0.065028,            0.014811,            0.078694,            0.003961,            0.003961,            0.003961
                 185,            0.050455,            0.017421,            0.045617,             0.39282,            0.098973,            0.063267,            0.035884,            0.064353,            0.014873,            0.079458,            0.003928,            0.003928,            0.003928
                 186,            0.050263,            0.018148,            0.045661,             0.48665,            0.086143,            0.070539,            0.035643,            0.064018,            0.014981,            0.078531,            0.003895,            0.003895,            0.003895
                 187,            0.050061,            0.017986,             0.04742,              0.2789,              0.1465,            0.073376,            0.039902,            0.064154,             0.01511,            0.078024,            0.003862,            0.003862,            0.003862
                 188,            0.049348,            0.018047,            0.046608,             0.36768,             0.11961,            0.083372,            0.042018,            0.064146,            0.015352,            0.076879,            0.003829,            0.003829,            0.003829
                 189,            0.050682,            0.017897,            0.044096,             0.40936,             0.10874,            0.077882,            0.038273,             0.06383,            0.015199,            0.078849,            0.003796,            0.003796,            0.003796
                 190,            0.049799,            0.017659,            0.043982,             0.38503,             0.11694,            0.074256,            0.041481,             0.06391,            0.014978,             0.07801,            0.003763,            0.003763,            0.003763
                 191,            0.049135,            0.016978,            0.042763,             0.33608,             0.11728,            0.070246,            0.038047,            0.064168,            0.015096,            0.079417,             0.00373,             0.00373,             0.00373
                 192,            0.049535,            0.017072,             0.04363,             0.36813,             0.12437,            0.074307,              0.0405,            0.063853,            0.015094,            0.078625,            0.003697,            0.003697,            0.003697
                 193,            0.049268,            0.017582,            0.044261,             0.33845,             0.11062,            0.060231,            0.034217,            0.063795,             0.01524,            0.079875,            0.003664,            0.003664,            0.003664
                 194,             0.04949,            0.017131,            0.043595,             0.38966,             0.13728,            0.072891,            0.040297,            0.064229,            0.015163,            0.077987,            0.003631,            0.003631,            0.003631
                 195,            0.049953,            0.017876,            0.042888,             0.33823,             0.11751,            0.074809,             0.03831,            0.064366,             0.01533,            0.079396,            0.003598,            0.003598,            0.003598
                 196,            0.051317,            0.017279,            0.041863,             0.33605,             0.11681,            0.074133,            0.039377,            0.064296,            0.015388,            0.079576,            0.003565,            0.003565,            0.003565
                 197,            0.049104,            0.016946,            0.044929,             0.36225,             0.11036,            0.066831,             0.04108,             0.06389,             0.01541,            0.079888,            0.003532,            0.003532,            0.003532
                 198,            0.048291,            0.017106,            0.042356,             0.35036,             0.11681,            0.070938,            0.039541,             0.06393,            0.015482,            0.080763,            0.003499,            0.003499,            0.003499
                 199,            0.048692,            0.016659,            0.043304,             0.33661,             0.14435,             0.08357,            0.044719,            0.063402,            0.015129,            0.079514,            0.003466,            0.003466,            0.003466
                 200,            0.049932,            0.016629,            0.042375,             0.33643,             0.11118,            0.075668,              0.0434,             0.06428,            0.015176,            0.079729,            0.003433,            0.003433,            0.003433
                 201,            0.048327,             0.01708,            0.042302,             0.36378,             0.10625,            0.069421,            0.039193,            0.063627,            0.015153,            0.079637,              0.0034,              0.0034,              0.0034
                 202,            0.048843,            0.017144,            0.041548,              0.3389,             0.11105,            0.074731,            0.040861,            0.064332,            0.014965,            0.079576,            0.003367,            0.003367,            0.003367
                 203,            0.049885,            0.017707,            0.041186,             0.28012,              0.1483,            0.081199,            0.044921,            0.063636,            0.015373,            0.081075,            0.003334,            0.003334,            0.003334
                 204,            0.048036,            0.016572,            0.041213,             0.33885,             0.10517,            0.080003,            0.042457,            0.063962,            0.015132,            0.080522,            0.003301,            0.003301,            0.003301
                 205,             0.04905,            0.016817,            0.041278,             0.45494,             0.10784,            0.077413,            0.041382,             0.06392,             0.01513,            0.079929,            0.003268,            0.003268,            0.003268
                 206,            0.048505,            0.017548,            0.040662,             0.30011,             0.10419,            0.067695,            0.037275,            0.064293,             0.01521,            0.081946,            0.003235,            0.003235,            0.003235
                 207,            0.049013,            0.017509,            0.041645,             0.36891,             0.11996,            0.067554,            0.037075,            0.063923,            0.015043,            0.081695,            0.003202,            0.003202,            0.003202
                 208,            0.047961,            0.017209,            0.041089,             0.34502,             0.12051,            0.071709,            0.037038,            0.064186,            0.015033,            0.081573,            0.003169,            0.003169,            0.003169
                 209,            0.048923,            0.016869,            0.040247,              0.4768,            0.093674,            0.064403,            0.036334,            0.064375,             0.01525,            0.081903,            0.003136,            0.003136,            0.003136
                 210,             0.04789,            0.016936,            0.040144,             0.32735,             0.11894,             0.07283,            0.040127,            0.063305,            0.015125,            0.081779,            0.003103,            0.003103,            0.003103
                 211,            0.047921,            0.017699,            0.039898,             0.44935,            0.099769,            0.075588,            0.041213,            0.063975,            0.015095,            0.081291,             0.00307,             0.00307,             0.00307
                 212,            0.048246,            0.017313,            0.039554,             0.41259,            0.091438,             0.07189,            0.042072,             0.06409,            0.015195,            0.082063,            0.003037,            0.003037,            0.003037
                 213,            0.048629,            0.016946,            0.039807,             0.51265,            0.090443,            0.075665,            0.043555,            0.064101,             0.01536,            0.081606,            0.003004,            0.003004,            0.003004
                 214,            0.047551,            0.016612,            0.039351,             0.29677,             0.14437,            0.077535,            0.044288,            0.064157,            0.015003,            0.080686,            0.002971,            0.002971,            0.002971
                 215,            0.048369,            0.016549,            0.039066,             0.31876,              0.1314,            0.082356,            0.045049,            0.063821,            0.015096,            0.081517,            0.002938,            0.002938,            0.002938
                 216,            0.049479,            0.016995,            0.037672,             0.38141,             0.11156,            0.074796,            0.040883,            0.063821,            0.015318,            0.081094,            0.002905,            0.002905,            0.002905
                 217,            0.046788,             0.01666,            0.038696,              0.4369,             0.09777,            0.084131,            0.045891,            0.063781,            0.015118,            0.081589,            0.002872,            0.002872,            0.002872
                 218,            0.047485,            0.017344,            0.037063,             0.33698,             0.12796,            0.084701,            0.044208,            0.063926,            0.015107,            0.082848,            0.002839,            0.002839,            0.002839
                 219,            0.048074,            0.016773,            0.037414,             0.43872,             0.11087,            0.094224,            0.047941,            0.063568,            0.015062,            0.081784,            0.002806,            0.002806,            0.002806
                 220,            0.047138,            0.015959,            0.037171,             0.33227,             0.12613,             0.07676,             0.04229,            0.063869,            0.015005,            0.080398,            0.002773,            0.002773,            0.002773
                 221,            0.046895,            0.016801,            0.036379,             0.31617,             0.13029,            0.076622,            0.043776,            0.063436,            0.015179,            0.081143,             0.00274,             0.00274,             0.00274
                 222,            0.047495,            0.017325,            0.037944,             0.28375,             0.13332,            0.088957,            0.049808,            0.063494,             0.01494,            0.082917,            0.002707,            0.002707,            0.002707
                 223,            0.047381,            0.017059,            0.037915,             0.41384,            0.090736,            0.089442,            0.046579,            0.063833,            0.015131,            0.082814,            0.002674,            0.002674,            0.002674
                 224,            0.047358,            0.016728,            0.036698,              0.3489,             0.11699,            0.081346,            0.040415,            0.063474,            0.015264,            0.082974,            0.002641,            0.002641,            0.002641
                 225,            0.048027,            0.017257,            0.035123,             0.40859,             0.12754,             0.10024,            0.053354,             0.06386,            0.015147,            0.082403,            0.002608,            0.002608,            0.002608
                 226,            0.048294,            0.016719,             0.03647,             0.42682,            0.087161,            0.075896,            0.044876,            0.063768,            0.015134,            0.082267,            0.002575,            0.002575,            0.002575
                 227,            0.047107,            0.017363,            0.035096,             0.33281,             0.10213,             0.07097,               0.039,            0.063926,             0.01525,            0.083296,            0.002542,            0.002542,            0.002542
                 228,            0.047198,            0.016283,              0.0358,             0.49065,             0.09229,             0.10201,            0.051015,            0.063906,            0.015174,            0.082937,            0.002509,            0.002509,            0.002509
                 229,            0.048611,            0.016694,            0.034805,             0.34741,             0.12872,            0.096561,            0.050301,            0.063925,            0.015082,            0.082159,            0.002476,            0.002476,            0.002476
                 230,            0.048153,            0.017802,            0.035685,             0.47917,             0.09121,            0.094854,            0.052068,            0.064167,            0.014901,            0.081658,            0.002443,            0.002443,            0.002443
                 231,            0.046905,            0.016165,            0.037331,             0.40058,             0.10437,            0.092852,            0.055166,            0.063753,             0.01531,            0.081164,             0.00241,             0.00241,             0.00241
                 232,            0.046551,            0.016664,            0.035392,             0.42454,            0.099928,            0.092045,            0.041679,            0.063077,            0.015321,            0.082819,            0.002377,            0.002377,            0.002377
                 233,            0.046637,            0.016125,            0.035057,             0.32575,             0.12213,            0.079527,            0.043059,            0.064132,            0.015025,            0.082286,            0.002344,            0.002344,            0.002344
                 234,            0.047012,            0.016425,            0.035303,             0.29028,             0.12507,            0.073991,            0.042556,            0.064336,            0.014934,             0.08274,            0.002311,            0.002311,            0.002311
                 235,             0.04739,            0.016258,            0.035469,             0.44194,             0.11057,            0.094297,            0.049319,            0.064174,            0.015016,            0.082931,            0.002278,            0.002278,            0.002278
                 236,            0.047746,            0.016304,            0.035198,             0.44625,             0.10144,            0.094755,            0.053148,            0.064031,            0.015135,            0.082975,            0.002245,            0.002245,            0.002245
                 237,            0.046294,            0.015935,            0.034438,             0.43684,             0.10837,            0.082221,            0.048015,            0.063903,            0.015205,            0.083256,            0.002212,            0.002212,            0.002212
                 238,            0.045942,            0.015885,            0.034646,             0.39636,             0.12353,            0.082323,            0.045137,             0.06441,            0.015156,            0.083891,            0.002179,            0.002179,            0.002179
                 239,            0.048308,            0.016616,            0.034891,             0.41169,             0.11062,            0.079971,            0.047044,            0.064227,            0.015166,            0.082225,            0.002146,            0.002146,            0.002146
                 240,            0.045893,            0.016765,            0.033724,             0.40698,             0.11626,             0.08972,            0.049474,            0.064069,            0.015086,            0.082248,            0.002113,            0.002113,            0.002113
                 241,            0.045302,            0.015409,            0.033244,             0.42282,             0.10278,            0.079067,            0.047492,            0.063998,            0.015377,            0.082894,             0.00208,             0.00208,             0.00208
                 242,            0.044529,            0.015274,             0.03281,             0.43803,             0.12283,            0.098215,             0.05737,            0.063871,            0.015214,            0.083494,            0.002047,            0.002047,            0.002047
                 243,            0.047505,            0.016014,            0.033087,             0.31391,             0.13754,            0.081422,            0.051099,            0.063679,             0.01523,            0.083364,            0.002014,            0.002014,            0.002014
                 244,            0.046277,            0.016232,             0.03164,             0.33301,             0.14199,            0.076023,            0.047376,            0.064103,            0.015298,            0.083424,            0.001981,            0.001981,            0.001981
                 245,             0.04655,            0.015749,            0.032851,             0.27596,             0.16621,            0.068746,            0.040481,            0.064143,            0.015298,            0.084808,            0.001948,            0.001948,            0.001948
                 246,            0.045652,            0.015742,            0.031819,             0.30161,             0.14237,            0.071607,            0.040623,            0.064355,            0.015386,            0.083819,            0.001915,            0.001915,            0.001915
                 247,            0.045695,            0.016208,            0.031853,             0.27494,             0.15581,            0.079248,            0.046432,            0.063959,            0.015314,            0.083415,            0.001882,            0.001882,            0.001882
                 248,            0.046318,            0.015361,            0.031578,             0.49299,            0.088309,            0.078144,            0.046953,            0.064081,             0.01524,            0.084079,            0.001849,            0.001849,            0.001849
                 249,            0.045514,            0.015396,            0.032394,             0.32295,             0.13153,            0.075579,            0.044207,            0.064263,            0.015372,            0.083661,            0.001816,            0.001816,            0.001816
                 250,            0.046354,            0.016287,            0.031708,              0.2583,              0.1359,            0.071114,            0.041535,             0.06408,             0.01537,            0.083919,            0.001783,            0.001783,            0.001783
                 251,            0.044291,             0.01576,            0.031788,             0.23059,             0.13946,            0.073125,            0.042816,            0.064065,            0.015397,            0.084541,             0.00175,             0.00175,             0.00175
                 252,            0.044185,            0.015496,            0.030902,             0.33254,             0.14921,            0.086697,            0.051495,            0.063895,            0.015424,            0.084756,            0.001717,            0.001717,            0.001717
                 253,            0.045904,             0.01563,            0.031932,             0.49132,            0.090664,            0.093368,            0.055826,            0.063894,            0.015361,            0.084828,            0.001684,            0.001684,            0.001684
                 254,            0.043985,            0.015651,            0.030853,              0.4249,              0.1009,            0.084823,            0.048709,            0.063754,            0.015206,            0.085021,            0.001651,            0.001651,            0.001651
                 255,             0.04512,             0.01566,             0.02943,             0.31142,             0.13046,             0.08309,            0.048911,            0.063882,            0.015193,            0.085187,            0.001618,            0.001618,            0.001618
                 256,            0.045774,            0.015696,            0.031122,             0.42914,             0.11974,            0.076088,            0.047493,            0.063921,            0.015292,            0.084502,            0.001585,            0.001585,            0.001585
                 257,            0.046337,            0.015888,            0.030468,             0.43213,             0.11978,            0.099722,            0.060115,            0.064045,            0.015246,            0.084724,            0.001552,            0.001552,            0.001552
                 258,            0.044665,            0.015925,            0.031271,             0.48327,             0.11199,            0.092674,            0.058371,             0.06385,            0.015246,            0.084732,            0.001519,            0.001519,            0.001519
                 259,            0.044845,            0.016169,            0.030021,             0.40462,             0.11739,            0.098912,            0.060778,            0.063916,            0.015284,            0.084236,            0.001486,            0.001486,            0.001486
                 260,            0.044598,            0.015095,            0.030045,             0.42818,             0.12125,             0.09647,            0.056151,             0.06356,            0.015387,            0.085272,            0.001453,            0.001453,            0.001453
                 261,            0.045109,            0.015568,            0.031096,             0.40569,             0.12812,            0.084949,            0.048516,             0.06385,             0.01541,            0.085954,             0.00142,             0.00142,             0.00142
                 262,            0.045447,            0.015851,            0.030675,             0.53637,            0.070745,            0.079322,            0.047776,            0.063943,            0.015427,             0.08594,            0.001387,            0.001387,            0.001387
                 263,            0.045408,            0.016048,            0.029346,             0.42323,            0.098409,            0.081956,            0.049455,            0.063983,            0.015433,             0.08488,            0.001354,            0.001354,            0.001354
                 264,             0.04444,            0.015799,            0.029206,             0.43234,            0.095416,            0.083317,            0.050437,            0.063845,            0.015351,            0.085678,            0.001321,            0.001321,            0.001321
                 265,            0.044544,            0.015289,            0.029999,             0.33743,             0.12424,            0.082336,            0.051098,            0.063944,            0.015485,            0.085757,            0.001288,            0.001288,            0.001288
                 266,            0.043569,            0.015021,            0.028831,              0.4952,             0.07479,            0.087371,            0.053788,            0.063808,            0.015391,            0.085959,            0.001255,            0.001255,            0.001255
                 267,            0.044519,            0.016386,            0.029657,             0.33366,             0.12836,             0.10041,            0.061465,            0.064076,            0.015274,            0.085976,            0.001222,            0.001222,            0.001222
                 268,            0.043685,            0.015086,            0.028844,             0.49691,            0.068257,            0.082216,             0.05066,            0.063851,             0.01531,            0.085168,            0.001189,            0.001189,            0.001189
                 269,            0.045153,            0.015337,            0.028715,             0.35926,             0.13167,            0.080438,            0.048157,            0.063748,            0.015272,            0.085271,            0.001156,            0.001156,            0.001156
                 270,            0.044312,            0.015347,             0.02812,             0.34154,             0.12852,            0.085146,            0.052421,            0.064136,            0.015479,            0.085651,            0.001123,            0.001123,            0.001123
                 271,             0.04288,            0.014924,            0.028269,             0.35902,             0.11062,            0.083791,            0.051587,            0.064333,            0.015367,            0.085918,             0.00109,             0.00109,             0.00109
                 272,            0.043937,            0.014882,            0.028808,             0.41958,              0.1165,            0.089391,             0.05575,            0.064533,            0.015295,            0.086869,            0.001057,            0.001057,            0.001057
                 273,            0.043437,            0.015164,            0.028402,             0.28408,              0.1469,            0.087544,             0.05569,            0.064117,            0.015328,            0.086656,            0.001024,            0.001024,            0.001024
                 274,            0.042769,            0.014188,            0.027125,             0.36333,             0.10393,            0.085364,            0.052623,            0.063945,            0.015328,            0.086435,            0.000991,            0.000991,            0.000991
                 275,            0.044076,             0.01568,            0.027995,             0.41094,            0.092504,            0.080897,            0.049049,            0.063947,            0.015327,            0.086537,            0.000958,            0.000958,            0.000958
                 276,            0.042776,            0.015184,             0.02715,             0.25999,             0.13926,            0.086298,            0.054517,            0.063922,            0.015468,            0.086736,            0.000925,            0.000925,            0.000925
                 277,            0.043441,            0.016049,            0.028491,             0.57287,            0.059672,             0.08156,            0.053879,             0.06391,            0.015486,            0.086547,            0.000892,            0.000892,            0.000892
                 278,            0.043296,            0.016114,            0.026998,             0.54164,            0.063589,            0.078916,            0.050796,            0.063824,            0.015452,            0.086032,            0.000859,            0.000859,            0.000859
                 279,            0.044519,            0.016307,            0.026579,             0.34161,             0.10342,            0.085592,            0.052256,            0.063848,             0.01546,            0.086117,            0.000826,            0.000826,            0.000826
                 280,            0.042994,            0.015933,            0.027492,             0.31131,             0.13502,            0.096996,             0.06117,            0.064041,            0.015446,            0.085381,            0.000793,            0.000793,            0.000793
                 281,            0.042723,            0.015529,            0.026772,             0.32944,             0.13102,            0.083629,            0.049457,            0.064259,            0.015491,            0.085811,             0.00076,             0.00076,             0.00076
                 282,            0.042829,            0.015273,            0.027463,             0.48337,            0.065615,            0.096487,            0.059128,            0.064127,            0.015552,            0.087239,            0.000727,            0.000727,            0.000727
                 283,            0.042385,            0.015272,            0.026899,             0.52315,            0.062355,            0.096111,            0.058545,            0.063807,            0.015568,            0.087509,            0.000694,            0.000694,            0.000694
                 284,            0.042776,            0.014801,            0.026708,             0.27884,             0.13542,            0.096859,            0.058949,            0.063638,            0.015606,            0.087081,            0.000661,            0.000661,            0.000661
                 285,            0.041815,            0.015129,            0.026516,             0.27827,             0.12258,            0.096252,             0.05952,            0.063544,            0.015539,            0.087577,            0.000628,            0.000628,            0.000628
                 286,            0.043823,             0.01522,            0.027363,             0.30658,             0.11808,            0.083078,            0.050863,            0.063634,            0.015484,            0.086985,            0.000595,            0.000595,            0.000595
                 287,            0.042858,            0.014965,            0.026863,              0.2742,             0.14483,            0.077192,            0.046403,            0.063936,            0.015387,            0.087345,            0.000562,            0.000562,            0.000562
                 288,            0.042224,            0.015324,            0.026489,             0.37981,            0.090673,            0.078843,            0.048266,            0.063881,            0.015378,            0.087784,            0.000529,            0.000529,            0.000529
                 289,             0.04337,            0.014902,            0.026751,             0.30486,             0.11201,            0.079305,             0.04905,            0.063733,            0.015282,            0.088228,            0.000496,            0.000496,            0.000496
                 290,            0.042066,             0.01428,            0.026112,             0.30119,             0.11869,            0.078514,             0.04905,            0.063717,            0.015292,            0.088113,            0.000463,            0.000463,            0.000463
                 291,            0.043149,            0.014827,            0.026282,             0.30741,              0.1089,            0.080433,            0.052239,            0.063835,             0.01534,            0.087998,             0.00043,             0.00043,             0.00043
                 292,            0.041872,              0.0141,             0.02586,             0.36422,            0.080879,            0.076767,            0.050213,             0.06369,            0.015372,            0.088467,            0.000397,            0.000397,            0.000397
                 293,            0.041287,            0.014033,            0.027627,             0.38263,            0.082624,            0.080169,            0.050404,            0.063889,            0.015472,            0.088864,            0.000364,            0.000364,            0.000364
                 294,            0.043477,            0.015777,             0.02553,             0.36934,            0.081386,            0.078504,            0.049192,            0.063891,            0.015509,            0.088835,            0.000331,            0.000331,            0.000331
                 295,              0.0415,            0.014708,            0.024923,             0.32897,            0.091092,            0.084738,            0.053472,             0.06391,            0.015459,            0.088346,            0.000298,            0.000298,            0.000298
                 296,            0.041179,            0.014903,            0.025893,             0.27351,             0.15695,            0.087644,            0.055758,            0.063834,            0.015512,            0.088465,            0.000265,            0.000265,            0.000265
                 297,            0.041889,            0.015171,            0.026013,             0.32729,             0.11872,            0.085208,            0.055171,            0.063889,            0.015471,            0.088116,            0.000232,            0.000232,            0.000232
                 298,            0.041927,            0.014737,            0.026347,             0.32625,             0.11433,            0.083043,            0.053165,            0.063842,            0.015452,             0.08805,            0.000199,            0.000199,            0.000199
                 299,            0.040874,             0.01462,            0.025826,             0.29939,             0.12414,            0.081328,            0.050513,            0.063815,            0.015423,            0.088069,            0.000166,            0.000166,            0.000166
