               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,             0.05064,             0.01839,            0.050093,             0.46518,             0.11189,            0.075285,             0.04238,            0.060898,            0.014941,            0.072726,            0.004588,            0.004588,            0.004588
                 166,            0.051189,            0.017711,            0.050645,             0.62751,            0.093569,            0.073806,            0.040915,            0.060656,            0.014983,            0.071956,            0.004555,            0.004555,            0.004555
                 167,            0.050741,            0.018045,            0.052094,             0.48903,             0.10599,            0.075037,            0.044325,            0.060986,            0.014552,            0.071755,            0.004522,            0.004522,            0.004522
                 168,            0.050237,            0.017687,            0.050336,             0.53103,            0.095067,            0.079462,            0.038003,            0.061139,            0.014846,            0.071764,            0.004489,            0.004489,            0.004489
                 169,            0.049868,            0.017126,            0.051069,             0.55655,            0.081379,            0.076369,            0.042208,            0.060589,            0.014943,            0.072706,            0.004456,            0.004456,            0.004456
                 170,            0.049402,             0.01751,            0.050809,             0.42607,             0.13048,            0.076984,            0.043097,            0.061009,            0.015142,            0.071362,            0.004423,            0.004423,            0.004423
                 171,            0.051129,            0.017352,            0.049231,             0.51544,             0.10725,            0.073816,            0.038804,            0.061543,            0.014997,            0.072903,             0.00439,             0.00439,             0.00439
                 172,            0.049202,            0.017322,            0.049645,             0.47285,             0.10699,             0.08135,            0.048619,            0.060737,              0.0149,            0.072402,            0.004357,            0.004357,            0.004357
                 173,             0.04961,            0.017375,            0.049143,             0.51249,             0.11141,            0.076922,            0.045783,            0.061579,             0.01492,             0.07138,            0.004324,            0.004324,            0.004324
                 174,            0.049376,            0.017626,            0.049394,             0.33215,             0.16995,            0.088193,            0.051394,            0.060256,            0.014693,            0.073043,            0.004291,            0.004291,            0.004291
                 175,            0.050254,             0.01763,            0.048202,             0.47864,            0.099559,            0.088177,            0.044929,            0.062114,            0.014957,            0.074028,            0.004258,            0.004258,            0.004258
                 176,            0.051604,            0.017222,            0.047867,              0.5533,            0.065377,            0.062294,            0.035241,            0.061799,            0.015083,            0.074311,            0.004225,            0.004225,            0.004225
                 177,            0.049157,            0.017198,            0.049314,             0.57634,            0.094969,            0.076471,            0.041764,            0.060516,            0.014992,            0.072969,            0.004192,            0.004192,            0.004192
                 178,            0.050525,            0.017407,            0.048829,              0.3326,             0.13498,            0.083815,            0.044849,            0.060864,            0.014594,            0.072561,            0.004159,            0.004159,            0.004159
                 179,             0.04861,            0.016961,            0.047576,             0.53069,             0.10461,            0.084104,            0.046935,            0.060608,            0.014749,            0.073073,            0.004126,            0.004126,            0.004126
                 180,             0.04975,            0.017144,            0.047853,             0.54031,            0.096536,            0.085973,            0.048986,            0.060542,            0.015028,            0.073157,            0.004093,            0.004093,            0.004093
                 181,            0.049297,            0.016866,            0.047133,             0.56258,            0.081606,            0.090073,            0.043484,             0.06152,            0.014636,             0.07215,             0.00406,             0.00406,             0.00406
                 182,            0.050338,            0.017571,            0.048554,             0.42384,             0.12425,            0.079921,            0.045664,            0.060953,            0.014526,            0.072277,            0.004027,            0.004027,            0.004027
                 183,            0.050264,            0.017839,            0.046868,             0.35934,             0.12753,            0.073713,            0.046673,            0.060568,            0.014775,            0.074203,            0.003994,            0.003994,            0.003994
                 184,            0.049508,            0.017523,             0.04689,             0.35139,              0.1437,            0.073591,            0.043095,            0.060679,             0.01535,            0.074619,            0.003961,            0.003961,            0.003961
                 185,            0.049276,            0.016897,            0.047741,              0.3054,             0.16675,            0.072769,            0.041976,            0.060988,             0.01512,            0.074012,            0.003928,            0.003928,            0.003928
                 186,            0.049261,             0.01706,             0.04563,             0.38274,             0.13717,            0.079488,            0.047321,            0.060458,            0.014533,            0.073888,            0.003895,            0.003895,            0.003895
                 187,            0.049081,            0.017204,             0.04642,             0.41139,             0.12196,            0.074021,            0.045326,            0.061181,            0.014806,             0.07407,            0.003862,            0.003862,            0.003862
                 188,            0.050495,            0.018012,            0.046215,             0.36297,             0.14713,            0.082179,            0.047033,            0.060709,            0.014997,            0.073659,            0.003829,            0.003829,            0.003829
                 189,             0.04886,            0.017082,            0.045296,             0.46829,              0.1198,            0.080455,            0.048301,            0.060322,            0.015159,            0.073325,            0.003796,            0.003796,            0.003796
                 190,            0.048521,            0.016806,              0.0462,             0.49686,             0.10353,            0.071917,            0.037966,            0.061392,            0.015104,            0.075049,            0.003763,            0.003763,            0.003763
                 191,             0.04864,            0.017858,            0.045693,             0.45651,             0.10862,            0.081468,            0.044931,            0.060769,            0.014992,            0.073299,             0.00373,             0.00373,             0.00373
                 192,            0.049734,            0.017457,            0.045058,             0.40847,             0.11069,            0.079177,            0.045865,            0.061307,            0.014916,             0.07335,            0.003697,            0.003697,            0.003697
                 193,            0.048963,            0.017483,            0.043373,              0.3662,             0.15476,            0.070046,            0.040698,            0.061426,            0.014883,            0.073868,            0.003664,            0.003664,            0.003664
                 194,            0.048488,            0.017536,            0.043847,             0.47275,             0.10541,            0.076995,            0.041806,            0.060924,            0.015048,            0.072327,            0.003631,            0.003631,            0.003631
                 195,            0.048437,            0.016641,            0.043929,             0.50183,             0.10015,            0.074352,            0.040786,            0.061206,            0.015122,            0.073905,            0.003598,            0.003598,            0.003598
                 196,            0.048124,            0.016517,            0.044482,             0.29726,             0.14184,            0.075964,            0.044163,            0.060683,            0.015026,            0.074606,            0.003565,            0.003565,            0.003565
                 197,              0.0494,            0.017398,            0.043557,             0.34277,             0.13498,            0.081376,            0.044737,            0.061073,            0.015007,            0.074653,            0.003532,            0.003532,            0.003532
                 198,            0.048891,            0.017292,            0.044354,             0.57714,            0.099645,            0.078015,              0.0411,            0.061139,            0.015354,            0.074153,            0.003499,            0.003499,            0.003499
                 199,            0.048839,            0.016724,            0.042559,             0.32626,              0.1543,            0.071469,            0.042744,            0.059954,            0.014798,            0.074971,            0.003466,            0.003466,            0.003466
                 200,            0.049373,            0.016561,            0.044341,             0.53338,             0.10026,            0.094508,            0.046164,            0.060066,            0.015317,            0.073855,            0.003433,            0.003433,            0.003433
                 201,            0.050074,            0.017496,            0.040952,             0.31751,             0.11984,            0.073646,            0.042069,            0.060293,            0.014948,            0.074355,              0.0034,              0.0034,              0.0034
                 202,            0.049149,            0.017056,            0.042011,             0.44966,            0.094084,            0.068881,            0.041956,            0.060673,            0.015004,            0.075241,            0.003367,            0.003367,            0.003367
                 203,            0.049316,            0.016785,            0.041814,             0.30906,             0.16461,            0.080597,            0.041795,            0.060662,            0.015075,            0.074786,            0.003334,            0.003334,            0.003334
                 204,            0.049592,            0.017064,            0.041715,             0.34591,             0.13466,             0.08938,            0.052632,            0.060827,            0.015265,            0.073932,            0.003301,            0.003301,            0.003301
                 205,            0.049047,            0.016599,            0.040838,             0.41904,             0.13068,            0.089627,            0.048753,            0.060537,            0.014977,            0.074054,            0.003268,            0.003268,            0.003268
                 206,            0.049172,            0.016741,             0.04177,             0.36051,             0.14546,             0.08632,            0.053132,             0.06107,            0.015185,            0.075185,            0.003235,            0.003235,            0.003235
                 207,            0.047099,            0.015849,            0.042481,             0.29871,               0.158,            0.079717,            0.044579,            0.061454,            0.015134,            0.074269,            0.003202,            0.003202,            0.003202
                 208,            0.048362,            0.017024,            0.039967,             0.41149,             0.13383,             0.09061,            0.045918,            0.061335,            0.015014,            0.074441,            0.003169,            0.003169,            0.003169
                 209,            0.048603,            0.016335,             0.03894,             0.33937,              0.1142,            0.092179,            0.054601,            0.060581,            0.014921,            0.074414,            0.003136,            0.003136,            0.003136
                 210,            0.047641,            0.016999,            0.039769,             0.32465,             0.16046,            0.092629,            0.056255,            0.061101,             0.01497,            0.075153,            0.003103,            0.003103,            0.003103
                 211,            0.047946,            0.016747,             0.03927,             0.54384,             0.12968,              0.1042,             0.06111,            0.060402,            0.014804,            0.073892,             0.00307,             0.00307,             0.00307
                 212,            0.047211,            0.016035,            0.039802,             0.33988,             0.14138,            0.095107,            0.054261,            0.060794,            0.014988,            0.076032,            0.003037,            0.003037,            0.003037
                 213,            0.046705,            0.016141,            0.040101,             0.55714,             0.11074,            0.094068,            0.053894,            0.060607,            0.015057,            0.076156,            0.003004,            0.003004,            0.003004
                 214,            0.048174,            0.015637,            0.037967,             0.40867,             0.14549,            0.089948,            0.053759,            0.060869,            0.015013,            0.075346,            0.002971,            0.002971,            0.002971
                 215,            0.048581,            0.016462,            0.039228,             0.38456,             0.13456,            0.089351,            0.053634,            0.060371,             0.01485,            0.075368,            0.002938,            0.002938,            0.002938
                 216,            0.048035,            0.016496,            0.038596,             0.32798,             0.13995,            0.071513,            0.042162,            0.060289,            0.014805,            0.075636,            0.002905,            0.002905,            0.002905
                 217,            0.049583,            0.016566,            0.039276,             0.49262,             0.11877,            0.084023,            0.051096,            0.060361,            0.014983,            0.075221,            0.002872,            0.002872,            0.002872
                 218,            0.047645,            0.016359,            0.040032,               0.469,             0.13115,            0.093524,            0.056981,            0.060536,             0.01505,            0.076539,            0.002839,            0.002839,            0.002839
                 219,            0.047307,            0.016273,            0.038164,             0.32013,             0.13596,            0.086988,             0.05142,            0.061263,            0.015034,            0.077241,            0.002806,            0.002806,            0.002806
                 220,            0.048074,            0.016142,            0.038014,             0.43687,             0.12922,            0.091649,            0.054659,            0.060735,            0.015064,            0.077297,            0.002773,            0.002773,            0.002773
                 221,            0.046839,            0.016457,            0.038009,             0.50089,               0.107,            0.090467,            0.046705,            0.060172,            0.014968,            0.076998,             0.00274,             0.00274,             0.00274
                 222,            0.046046,            0.016335,            0.038215,             0.42481,             0.11659,            0.081156,            0.047772,            0.060464,            0.014831,            0.076665,            0.002707,            0.002707,            0.002707
                 223,            0.046666,            0.015555,            0.038134,             0.43167,             0.11889,            0.084631,            0.047515,            0.061226,            0.015175,            0.077164,            0.002674,            0.002674,            0.002674
                 224,            0.049077,            0.016708,            0.037123,             0.45107,             0.13007,            0.096638,            0.055154,            0.060424,            0.014881,             0.07625,            0.002641,            0.002641,            0.002641
                 225,            0.046455,            0.016015,            0.037416,             0.42314,             0.11622,            0.090785,            0.047224,            0.060645,            0.015028,            0.076555,            0.002608,            0.002608,            0.002608
                 226,            0.047324,            0.015598,            0.035966,             0.30914,             0.14008,            0.082278,            0.047485,            0.060072,            0.015131,            0.076801,            0.002575,            0.002575,            0.002575
                 227,            0.046259,            0.015891,            0.037243,             0.38482,              0.1195,            0.080209,            0.047127,            0.060382,             0.01509,            0.076439,            0.002542,            0.002542,            0.002542
                 228,            0.047483,            0.015513,            0.035015,             0.32735,             0.16166,            0.094726,            0.056737,            0.060112,            0.014792,            0.075944,            0.002509,            0.002509,            0.002509
                 229,            0.046438,            0.015839,            0.036159,             0.40389,             0.11137,            0.090671,             0.05586,            0.060033,            0.014845,            0.077437,            0.002476,            0.002476,            0.002476
                 230,            0.046704,            0.015909,            0.034305,             0.28945,             0.15833,            0.097172,            0.058712,            0.060019,            0.014964,            0.076267,            0.002443,            0.002443,            0.002443
                 231,            0.047609,            0.016027,            0.035981,             0.28002,             0.14021,            0.084573,            0.052149,            0.060242,             0.01505,            0.077032,             0.00241,             0.00241,             0.00241
                 232,            0.047171,            0.016097,            0.034249,             0.35317,             0.14311,            0.089874,            0.057163,            0.060271,            0.014898,            0.078358,            0.002377,            0.002377,            0.002377
                 233,            0.045588,            0.015966,            0.036269,             0.33995,             0.12796,            0.088284,            0.054483,            0.060511,            0.014864,            0.077654,            0.002344,            0.002344,            0.002344
                 234,            0.045953,            0.015649,            0.036021,             0.30625,             0.13175,            0.088167,            0.055542,            0.060167,            0.014898,            0.076958,            0.002311,            0.002311,            0.002311
                 235,            0.045145,            0.016319,            0.034532,             0.33951,              0.1544,            0.091071,            0.055297,            0.060293,            0.014747,            0.075998,            0.002278,            0.002278,            0.002278
                 236,            0.045451,            0.015694,            0.034935,             0.35824,             0.14188,            0.091383,            0.054264,            0.060544,            0.015069,            0.075888,            0.002245,            0.002245,            0.002245
                 237,             0.04773,            0.016812,            0.035212,             0.41148,             0.12975,             0.09182,            0.057639,            0.060418,            0.014965,            0.075882,            0.002212,            0.002212,            0.002212
                 238,            0.046858,            0.015716,            0.032518,             0.42889,             0.11098,            0.087875,            0.056179,            0.060393,            0.014887,            0.076336,            0.002179,            0.002179,            0.002179
                 239,            0.045715,            0.014992,            0.034191,             0.45728,             0.11531,            0.085219,            0.053477,            0.060577,            0.015124,            0.076995,            0.002146,            0.002146,            0.002146
                 240,            0.045724,            0.016087,            0.035633,             0.36651,             0.12356,            0.082351,            0.051857,            0.060015,            0.015202,            0.076335,            0.002113,            0.002113,            0.002113
                 241,            0.046459,            0.015789,            0.033874,             0.36952,             0.12051,            0.081359,            0.048947,            0.060631,            0.015261,            0.077546,             0.00208,             0.00208,             0.00208
                 242,             0.04665,            0.016043,            0.033342,             0.38317,             0.13745,            0.087797,            0.053036,            0.060532,            0.015032,              0.0772,            0.002047,            0.002047,            0.002047
                 243,            0.045923,            0.015568,            0.034048,              0.4373,             0.12065,            0.093873,            0.057482,            0.060424,            0.015248,            0.077452,            0.002014,            0.002014,            0.002014
                 244,            0.045377,            0.015729,            0.033213,             0.43433,             0.12114,            0.097366,            0.058362,            0.060748,            0.015211,            0.077887,            0.001981,            0.001981,            0.001981
                 245,            0.045651,            0.015792,            0.034613,             0.36006,             0.12199,            0.088538,            0.053185,            0.060324,            0.015128,            0.077946,            0.001948,            0.001948,            0.001948
                 246,            0.045154,            0.014864,              0.0328,             0.32451,             0.13437,            0.088986,            0.054473,            0.059925,             0.01507,            0.078166,            0.001915,            0.001915,            0.001915
                 247,            0.045569,            0.015877,            0.031588,             0.35563,             0.13018,            0.095184,            0.060154,            0.059945,            0.015113,            0.079474,            0.001882,            0.001882,            0.001882
                 248,            0.045753,             0.01583,            0.032325,              0.4371,             0.12552,            0.096926,            0.058293,            0.060121,            0.015247,            0.077846,            0.001849,            0.001849,            0.001849
                 249,            0.044941,            0.015775,            0.031099,             0.36872,              0.1146,            0.089648,            0.052178,            0.060226,            0.015387,            0.078048,            0.001816,            0.001816,            0.001816
                 250,            0.045094,             0.01576,            0.031604,             0.34925,             0.12873,            0.099681,            0.056275,            0.059997,            0.015124,            0.078517,            0.001783,            0.001783,            0.001783
                 251,            0.045869,            0.015551,            0.031213,             0.37564,             0.13095,            0.090558,            0.054569,            0.060147,             0.01516,            0.079128,             0.00175,             0.00175,             0.00175
                 252,            0.044298,            0.015463,             0.03167,             0.35007,             0.13481,             0.09384,            0.060163,            0.060074,            0.014931,             0.07871,            0.001717,            0.001717,            0.001717
                 253,            0.044792,            0.015667,            0.030933,             0.33959,             0.13761,            0.098537,            0.060587,            0.060179,            0.015071,            0.078318,            0.001684,            0.001684,            0.001684
                 254,            0.045374,            0.015337,            0.029864,             0.53944,              0.1082,            0.094948,            0.058182,            0.060163,            0.015212,            0.078975,            0.001651,            0.001651,            0.001651
                 255,            0.045079,            0.014819,            0.030982,             0.33984,             0.13937,            0.098234,            0.062882,            0.060153,            0.015138,            0.078858,            0.001618,            0.001618,            0.001618
                 256,            0.045108,            0.016136,             0.03049,             0.40717,             0.12735,            0.092921,            0.056894,            0.059917,            0.014941,            0.078923,            0.001585,            0.001585,            0.001585
                 257,            0.045293,            0.015569,            0.029803,             0.33098,             0.14515,            0.092383,            0.056235,            0.059917,             0.01531,            0.078977,            0.001552,            0.001552,            0.001552
                 258,            0.045162,            0.015659,            0.030256,             0.44373,             0.11079,             0.10274,            0.067545,            0.059753,            0.015175,            0.078621,            0.001519,            0.001519,            0.001519
                 259,            0.044812,            0.015843,            0.029008,             0.37572,             0.13317,            0.096249,              0.0617,            0.059621,            0.015039,            0.079165,            0.001486,            0.001486,            0.001486
                 260,            0.045555,            0.015228,            0.031276,             0.31833,             0.16961,            0.089309,            0.053189,            0.059783,             0.01525,            0.079241,            0.001453,            0.001453,            0.001453
                 261,            0.044278,            0.014987,            0.030318,             0.45252,             0.10847,            0.095073,            0.057215,            0.059554,            0.015225,             0.07936,             0.00142,             0.00142,             0.00142
                 262,            0.043452,            0.015358,            0.029801,              0.3749,             0.12882,            0.093958,            0.058772,            0.059694,            0.015136,            0.079016,            0.001387,            0.001387,            0.001387
                 263,            0.044507,            0.014877,            0.029396,             0.36734,             0.12203,            0.081273,            0.048444,            0.060105,            0.015297,            0.079841,            0.001354,            0.001354,            0.001354
                 264,            0.043845,            0.015026,            0.029208,             0.37281,             0.13043,            0.083568,            0.050631,            0.060007,            0.015183,            0.078586,            0.001321,            0.001321,            0.001321
                 265,            0.044249,            0.015128,            0.027952,             0.49341,             0.10656,            0.086317,            0.056465,            0.059655,            0.015232,            0.078631,            0.001288,            0.001288,            0.001288
                 266,            0.043791,            0.014862,            0.028902,             0.29626,             0.14718,            0.087923,              0.0577,            0.059692,            0.015192,            0.079381,            0.001255,            0.001255,            0.001255
                 267,            0.044072,            0.015315,            0.029896,             0.35825,             0.12803,            0.091203,              0.0623,            0.059893,            0.015182,            0.080057,            0.001222,            0.001222,            0.001222
                 268,            0.043109,            0.014758,             0.02896,             0.40121,             0.10418,            0.096313,            0.065525,            0.059879,            0.015094,            0.079132,            0.001189,            0.001189,            0.001189
                 269,            0.044081,            0.015308,            0.028441,             0.45771,             0.12949,            0.095516,            0.063326,            0.060184,            0.015145,            0.079083,            0.001156,            0.001156,            0.001156
                 270,            0.041714,            0.014723,            0.029018,             0.32445,             0.16973,             0.08835,            0.056991,            0.060173,            0.015168,            0.078874,            0.001123,            0.001123,            0.001123
                 271,            0.042598,            0.014717,            0.029063,             0.39625,             0.12582,             0.10016,            0.067595,            0.060156,            0.015325,            0.078963,             0.00109,             0.00109,             0.00109
                 272,            0.043783,            0.014622,            0.028574,             0.38701,             0.12322,            0.084713,            0.055321,            0.060336,            0.015483,            0.079519,            0.001057,            0.001057,            0.001057
                 273,            0.043317,             0.01502,            0.029123,             0.34047,             0.12126,             0.09054,            0.057944,            0.059809,            0.015286,            0.080401,            0.001024,            0.001024,            0.001024
                 274,            0.044056,            0.014744,            0.027462,             0.37405,             0.14432,            0.093452,            0.060556,            0.059865,            0.015265,            0.080153,            0.000991,            0.000991,            0.000991
                 275,            0.042504,            0.014833,            0.028258,             0.30757,             0.15969,            0.090693,            0.056669,            0.059901,             0.01534,             0.08035,            0.000958,            0.000958,            0.000958
                 276,            0.043718,            0.014621,            0.026905,             0.34441,             0.14467,            0.093311,            0.057517,            0.059747,            0.015337,            0.080128,            0.000925,            0.000925,            0.000925
                 277,             0.04399,            0.014975,            0.027481,             0.28257,             0.16363,            0.087015,            0.056856,            0.059979,            0.015436,            0.080107,            0.000892,            0.000892,            0.000892
                 278,            0.042114,            0.014754,            0.027059,             0.37183,             0.13103,            0.094176,            0.061057,             0.06013,            0.015407,             0.08088,            0.000859,            0.000859,            0.000859
                 279,            0.042519,            0.014277,            0.026461,             0.47762,            0.093248,            0.093016,            0.061221,             0.06003,            0.015302,            0.081532,            0.000826,            0.000826,            0.000826
                 280,            0.042906,            0.014656,            0.025909,             0.35471,               0.127,            0.088883,            0.058149,            0.059781,            0.015415,            0.081082,            0.000793,            0.000793,            0.000793
                 281,            0.042352,            0.015072,            0.026894,             0.34773,             0.12448,            0.082488,            0.052815,             0.05991,            0.015397,            0.080787,             0.00076,             0.00076,             0.00076
                 282,             0.04266,            0.014516,            0.027201,              0.3224,             0.15271,            0.097869,            0.063998,            0.060009,             0.01527,            0.080891,            0.000727,            0.000727,            0.000727
                 283,            0.042891,            0.014988,            0.025194,             0.39879,             0.13398,            0.092462,            0.061424,            0.060308,             0.01528,            0.080462,            0.000694,            0.000694,            0.000694
                 284,            0.042745,            0.014141,            0.026576,             0.37839,             0.12934,            0.092761,            0.061494,            0.060231,            0.015244,            0.081326,            0.000661,            0.000661,            0.000661
                 285,            0.042042,            0.013857,            0.026218,             0.35216,             0.14523,            0.089697,            0.058363,            0.060054,            0.015241,            0.081166,            0.000628,            0.000628,            0.000628
                 286,            0.041792,            0.014659,            0.025881,             0.39474,             0.12889,             0.09315,            0.058898,            0.059963,            0.015304,            0.082172,            0.000595,            0.000595,            0.000595
                 287,            0.041937,            0.014482,            0.026458,             0.36428,             0.13115,            0.093481,             0.06078,            0.059782,            0.015264,            0.082374,            0.000562,            0.000562,            0.000562
                 288,            0.041465,            0.014604,            0.026135,             0.43264,             0.10861,            0.087808,            0.055608,            0.059821,            0.015449,            0.081843,            0.000529,            0.000529,            0.000529
                 289,            0.041777,            0.014881,            0.026392,             0.32163,             0.13828,            0.090717,             0.05676,            0.059739,            0.015379,            0.081887,            0.000496,            0.000496,            0.000496
                 290,            0.041353,            0.014375,             0.02581,             0.40095,             0.12588,            0.091592,            0.058619,            0.059552,            0.015403,            0.081628,            0.000463,            0.000463,            0.000463
                 291,            0.041456,             0.01436,             0.02535,              0.3608,             0.13955,             0.09259,            0.058696,            0.059729,            0.015375,             0.08166,             0.00043,             0.00043,             0.00043
                 292,             0.04139,             0.01429,            0.027151,             0.38289,             0.13687,             0.09591,            0.059766,            0.059915,            0.015311,            0.081584,            0.000397,            0.000397,            0.000397
                 293,              0.0418,            0.015119,             0.02577,             0.38703,               0.132,            0.095026,            0.060883,            0.059722,            0.015307,            0.081494,            0.000364,            0.000364,            0.000364
                 294,            0.041691,            0.014078,            0.025135,             0.34946,             0.13826,            0.096216,            0.061445,            0.059683,            0.015289,             0.08172,            0.000331,            0.000331,            0.000331
                 295,            0.041866,            0.014475,             0.02624,             0.41628,             0.12279,             0.10026,            0.063752,            0.059861,            0.015331,            0.081859,            0.000298,            0.000298,            0.000298
                 296,            0.042009,            0.014622,            0.024996,             0.41438,             0.13011,             0.10214,            0.065439,            0.059858,            0.015258,            0.082186,            0.000265,            0.000265,            0.000265
                 297,            0.041286,            0.014473,            0.025861,              0.4067,              0.1312,             0.10127,            0.065073,            0.060094,            0.015342,            0.082309,            0.000232,            0.000232,            0.000232
                 298,            0.041017,            0.014199,            0.025335,              0.3902,             0.12973,            0.092278,            0.059929,            0.059979,            0.015332,            0.081977,            0.000199,            0.000199,            0.000199
                 299,            0.040919,            0.014334,            0.024154,             0.41666,             0.12174,             0.10057,            0.065833,            0.060116,            0.015362,            0.082108,            0.000166,            0.000166,            0.000166
